"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044297","cell body","23/941","33/2104",0.00310541057499239,0.0220040520742318,0.0163442661841705,"OPN1LW/CHRNB2/GNRH1/PAFAH1B1/OLFM1/BRINP1/RACK1/SLC24A1/CHRNA7/SERPINI1/ACTA2/ATOH7/HSP90AA1/FYN/TGFB2/STMN2/KLHL14/CDH2/ADCYAP1/MBP/SLC2A14/CACNA1C/SEMA3A",23
"GO:0005912","adherens junction","16/941","21/2104",0.0033253693015631,0.0229080996329903,0.0170157785898697,"CDH4/TRPV4/PDLIM4/PDLIM7/CDH1/CDH13/CDH5/VCL/ACTN1/CTNNA2/PDLIM3/CDH2/CDH7/CDH10/CDH6/CDH20",16
"GO:0070161","anchoring junction","48/941","80/2104",0.00368037571032285,0.0241977264776292,0.0179736932664903,"TLN1/ACTN4/OCLN/CSRP1/PTPRU/CDH4/ADA/SRC/PXN/TRPV4/PDLIM4/PDLIM7/TENM2/CDH1/CDH13/CDH5/ACTG1/LPP/TNS1/DES/COL17A1/VCL/ACTN1/CTNNA2/KIT/PDLIM3/PDZD11/BVES/GJA1/EPCAM/PTK2/CDH2/CDH7/CDH10/CDH6/CDH20/SCIN/ITGB1/XIRP1/ILK/FZD4/YAP1/GJB6/GJA8/GJA5/NRCAM/TES/CAV1",48
"GO:0098858","actin-based cell projection","20/941","28/2104",0.00370771615383028,0.0241977264776292,0.0179736932664903,"MYO1A/PALM/IGF2BP1/PAFAH1B1/MYO1C/SLC9A3R1/TENM2/WWOX/PLS1/VIL1/ACTA2/PCDH15/ARF6/UNC5C/FAM65B/MYO1G/FARP1/GAP43/KITLG/PODXL",20
"GO:0034703","cation channel complex","11/941","13/2104",0.00381008114311701,0.0242282082946928,0.0179963346840884,"KCNA10/CACNA1S/CACNA1B/CACNA1D/ANXA2/KCNAB1/CNGA1/ANXA5/CNGA3/SCNN1A/CACNA1C",11
"GO:0016460","myosin II complex","9/941","10/2104",0.00420286598144816,0.0260577690849786,0.0193553038619323,"MYL6/MYL4/MYL9/MYH1D/MYH11/MYL1/MYL3/MYH15/MYH9",9
"GO:0098797","plasma membrane protein complex","33/941","52/2104",0.00457732011775347,0.0276872046147039,0.0205656231221273,"CNTFR/KCNA10/CACNA1S/CHRNB2/CD3E/CDH4/CACNA1B/BF2/CACNA1D/CDH1/CDH13/CDH5/CHRNA7/CHRNA3/B2M/KCNAB1/AP2M1/CTNNA2/ATP1B4/GJA1/ATP6V0D2/CDH2/CDH7/CDH10/CDH6/CDH20/ITGA8/ITGB1/ACVR2B/GJB6/GJA8/GJA5/CACNA1C",33
"GO:0009986","cell surface","35/941","56/2104",0.00507882493791229,0.0299892520143393,0.0222755479732995,"EFNA5/TLN1/CNTFR/LOC396477/CD3E/THY1/SDC3/GFRA2/MXRA8/ADA/SDC4/P4HB/BF2/FZD10/HBEGF/CDH13/GPC1/RBP/TNS1/FN1/TECTB/HSP90AA1/GREM1/GFRA4/KIT/UNC5C/FZD3/LY6E/FZD6/CDH2/TGFBR2/ITGA8/ITGB1/FZD4/ANOS1",35
"GO:0030016","myofibril","29/941","45/2104",0.00562662641136315,0.0305787587378697,0.022713424359623,"ACTN4/MYL4/TNNT2/CSRP1/CRYAB/TNNC2/MYL9/HSPB1/MYH1D/SPTAN1/MYL2/MYH11/PDLIM4/PDLIM7/TNNC1/MMP2/DES/VCL/ACTC1/ACTN1/TNNI2/TNNT3/PDLIM3/TXLNB/ACTA1/ILK/MYH15/CASQ2/CALD1",29
"GO:0001750","photoreceptor outer segment","12/941","15/2104",0.00580506609645638,0.0305787587378697,0.022713424359623,"OPN2SW/OPN1LW/VCAN/BSG/OPN1MSW/GUCA1A/GUCA1B/RHO/CNGA1/IMPG1/PRPH2/OPN1SW",12
"GO:0097731","9+0 non-motile cilium","12/941","15/2104",0.00580506609645638,0.0305787587378697,0.022713424359623,"OPN2SW/OPN1LW/VCAN/BSG/OPN1MSW/GUCA1A/GUCA1B/RHO/CNGA1/IMPG1/PRPH2/OPN1SW",12
"GO:0097733","photoreceptor cell cilium","12/941","15/2104",0.00580506609645638,0.0305787587378697,0.022713424359623,"OPN2SW/OPN1LW/VCAN/BSG/OPN1MSW/GUCA1A/GUCA1B/RHO/CNGA1/IMPG1/PRPH2/OPN1SW",12
"GO:0099081","supramolecular polymer","73/941","131/2104",0.00591846943313606,0.0305787587378697,0.022713424359623,"KIF2A/TPM2/COL2A1/TUBA1A/MYL6/MYO1A/KRT7/ACTN4/KRT14/COL1A1/MYL4/KIF18B/TNNT2/CSRP1/LOC396480/CRYAB/STMN1/NEFM/TNNC2/MYL9/PAFAH1B1/HSPB1/MYH1D/SPTAN1/TUBB4B/TUBB/TBX5/MYL2/MYH11/NDE1/PDLIM4/PDLIM7/TNNC1/TUBB3/CDH13/MMP2/MYO5A/TPM1/ACTG1/OPA1/PLS1/HOOK1/DES/FN1/MYL1/VCL/ACTC1/ACTN1/NUSAP1/MYBPC3/TNNI2/TNNT3/PDLIM3/MAP7/TXLNB/KATNA1/ACTA1/BFSP1/MAPRE2/TUBB6/TUBB2B/DYNC1LI1/COL1A2/ILK/MAP6/TPT1/EFHC2/MYH15/CASQ2/CALD1/TUBA8A/MYH9/TUBAL3",73
"GO:0099512","supramolecular fiber","73/941","131/2104",0.00591846943313606,0.0305787587378697,0.022713424359623,"KIF2A/TPM2/COL2A1/TUBA1A/MYL6/MYO1A/KRT7/ACTN4/KRT14/COL1A1/MYL4/KIF18B/TNNT2/CSRP1/LOC396480/CRYAB/STMN1/NEFM/TNNC2/MYL9/PAFAH1B1/HSPB1/MYH1D/SPTAN1/TUBB4B/TUBB/TBX5/MYL2/MYH11/NDE1/PDLIM4/PDLIM7/TNNC1/TUBB3/CDH13/MMP2/MYO5A/TPM1/ACTG1/OPA1/PLS1/HOOK1/DES/FN1/MYL1/VCL/ACTC1/ACTN1/NUSAP1/MYBPC3/TNNI2/TNNT3/PDLIM3/MAP7/TXLNB/KATNA1/ACTA1/BFSP1/MAPRE2/TUBB6/TUBB2B/DYNC1LI1/COL1A2/ILK/MAP6/TPT1/EFHC2/MYH15/CASQ2/CALD1/TUBA8A/MYH9/TUBAL3",73
"GO:0043235","receptor complex","32/941","51/2104",0.0066984305748905,0.0339022608688336,0.0251820698304154,"MUSK/CNTFR/CHRNB2/NTRK1/CD3E/FGFR1/GFRA2/GABRA6/GABRA1/GABRG2/CHRNA7/CHRNA3/B2M/FGFR2/HSP90AA1/ARNTL/GFRA4/FGFR3/PDGFRA/KIT/MTNR1A/BMPR1B/GABRE/GABRQ/HSP90AB1/TGFBR2/ITGA8/ITGB1/ACVR2B/PGR/FLT1/GABRB3",32
"GO:0016342","catenin complex","10/941","12/2104",0.00733181941647718,0.0363658243057268,0.0270119662712317,"CDH4/CDH1/CDH13/CDH5/CTNNA2/CDH2/CDH7/CDH10/CDH6/CDH20",10
"GO:0030425","dendrite","36/941","59/2104",0.0078780656633185,0.037572313163519,0.0279081273498125,"PALM/ADORA1/CHRNB2/THY1/HSPA8/EPHB2/BRINP1/RACK1/PDLIM4/GABRA6/GABRA1/GABRG2/TENM2/ABHD17C/CHRNA7/EPHB3/EPHA4/GPHN/BDNF/NSG1/UNC5C/EPHA5/GABRE/EPHA7/CRIPT/CAPN2/PTK2/CALB1/DTNBP1/CHDSD/MAP6/FZD4/FARP1/CACNA1C/CHRM2/RELN",36
"GO:0097447","dendritic tree","36/941","59/2104",0.0078780656633185,0.037572313163519,0.0279081273498125,"PALM/ADORA1/CHRNB2/THY1/HSPA8/EPHB2/BRINP1/RACK1/PDLIM4/GABRA6/GABRA1/GABRG2/TENM2/ABHD17C/CHRNA7/EPHB3/EPHA4/GPHN/BDNF/NSG1/UNC5C/EPHA5/GABRE/EPHA7/CRIPT/CAPN2/PTK2/CALB1/DTNBP1/CHDSD/MAP6/FZD4/FARP1/CACNA1C/CHRM2/RELN",36
"GO:0005911","cell-cell junction","29/941","46/2104",0.00883526187553344,0.0413423574553263,0.0307084573628272,"OCLN/CDH4/TRPV4/PDLIM4/PDLIM7/TENM2/CDH1/CDH13/CDH5/DES/VCL/ACTN1/CTNNA2/KIT/PDLIM3/PDZD11/BVES/GJA1/EPCAM/CDH2/CDH7/CDH10/CDH6/CDH20/FZD4/GJB6/GJA8/GJA5/NRCAM",29
"GO:0031253","cell projection membrane","18/941","26/2104",0.00983357753475571,0.045161615344804,0.0335453424674902,"TLN1/PALM/PLEKHO1/FGR/MYO1C/SLC9A3R1/GABRA6/GABRA1/GABRG2/ARF6/CNGA1/GABRE/EEF1A1/FAM65B/ITGB1/GAP43/SCNN1A/PODXL",18
"GO:0043025","neuronal cell body","19/941","28/2104",0.0110845533274435,0.0490887361643925,0.0364623464718535,"CHRNB2/GNRH1/PAFAH1B1/OLFM1/BRINP1/RACK1/SLC24A1/CHRNA7/SERPINI1/ATOH7/HSP90AA1/FYN/TGFB2/STMN2/KLHL14/ADCYAP1/MBP/SLC2A14/CACNA1C",19
"GO:0044391","ribosomal subunit","19/941","28/2104",0.0110845533274435,0.0490887361643925,0.0364623464718535,"MRPL50/RPS6/RPS15/RPL36/RPL27/RPL35/RPL7A/RPLP0/RPL13/RPL5/RPL37A/RPS13/RPS12/RPS27A/RPLP1/RPL30/RPL7/RPL15/MRPS6",19
